	COPD	COPD	COPD	COPD	COPD	COPD	COPD	COPD	COPD	COPD	COPD	COPD	COPD	COPD	COPD	COPD	COPD	COPD	COPD	COPD	COPD	Non COPD	Non COPD	Non COPD	Non COPD	Non COPD	Non COPD	Non COPD	Non COPD	Non COPD	Non COPD	Non COPD	Non COPD	Non COPD	Non COPD	Non COPD	Non COPD	Non COPD	Non COPD	Non COPD	Non COPD	Non COPD	Non COPD	Non COPD	Non COPD	Non COPD
F.Pseudomonadaceae.01	0.03072364316905800000	0.03820409844506230000	0.16912599318955700000	0.04583333333333330000	0.03364352183249820000	0.06147473073736540000	0.01782178217821780000	0.09357798165137620000	0.01892531260561000000	0.03357787810383750000	0.02334630350194550000	0.02296650717703350000	0.02481751824817520000	0.02383579783712200000	0.01040118870728080000	0.01536936043629150000	0.02664298401420960000	0.02113281729942250000	0.01881014873140860000	0.02422145328719720000	0.01768707482993200000	0.01898734177215190000	0.01515847496554890000	0.00694533762057878000	0.08825978351373850000	0.02860451650260570000	0.01009345794392520000	0.05585045003461800000	0.00013798813302056000	0.00038189803322512900	0.01031687546057480000	0.07536446750679520000	0.03728362183754990000	0.04884318766066840000	0.03497615262321140000	0.01990710019907100000	0.01104681746449240000	0.00906801007556675000	0.00072886297376093300	0.01767519234768140000	0.01700680272108840000	0.02464938376540590000	0.00260319821494980000	0.01671469740634010000	0.00201612903225806000	0.01960784313725490000
F.Pseudomonadaceae.02	0.00499064254522770000	0.00659046442178972000	0.01929625425652670000	0.00735294117647059000	0.00858983536148891000	0.01126760563380280000	0.00000000000000000000	0.00733944954128440000	0.00405542412977357000	0.00479683972911964000	0.00389105058365759000	0.00095693779904306200	0.00000000000000000000	0.00551754579563010000	0.00000000000000000000	0.00297471492315320000	0.00532859680284192000	0.00356309128885612000	0.00262467191601050000	0.00553633217993080000	0.00435374149659864000	0.00284810126582278000	0.00183739090491502000	0.00025723472668810300	0.01221204551762420000	0.00544296467863347000	0.00112149532710280000	0.00553888760673898000	0.00000000000000000000	0.00019094901661256400	0.00122819945959224000	0.00864838151717321000	0.00532623169107856000	0.01028277634961440000	0.00476947535771065000	0.00199071001990710000	0.00368227248816412000	0.00327455919395466000	0.00145772594752187000	0.00623830318153462000	0.00734693877551020000	0.00552486187845304000	0.00055782818891781300	0.00057636887608069200	0.00000000000000000000	0.00196078431372549000
F.Rhodocyclaceae.01	0.00046787273861509700	0.00010297600659046400	0.01021566401816120000	0.00008169934640522880	0.00000000000000000000	0.00033140016570008300	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00818284424379232000	0.00064850843060959800	0.00000000000000000000	0.00437956204379562000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00024573043371421600	0.00043744531933508300	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00321543408360129000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00066357000663570000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00042498937526561800	0.00027891409445890700	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
F.Xanthomonadaceae.01	0.00218340611353712000	0.00102976006590464000	0.00476730987514188000	0.00220588235294118000	0.00644237652111668000	0.00231980115990058000	0.00000000000000000000	0.00000000000000000000	0.00506928016221697000	0.00395033860045147000	0.00064850843060959800	0.00095693779904306200	0.00291970802919708000	0.00198631648642684000	0.00594353640416048000	0.00033052388035035500	0.00000000000000000000	0.00184297825285662000	0.00131233595800525000	0.00276816608996540000	0.00081632653061224500	0.02341772151898730000	0.01240238860817640000	0.00205787781350482000	0.00194282542325840000	0.00115807759119861000	0.00074766355140186900	0.00761597045926610000	0.01117703877466540000	0.00343708229902616000	0.00147383935151069000	0.00469483568075117000	0.00000000000000000000	0.00257069408740360000	0.00158982511923688000	0.00066357000663570000	0.00157811678064177000	0.00050377833753148600	0.00072886297376093300	0.00311915159076731000	0.00149659863945578000	0.00254993625159371000	0.00055782818891781300	0.00115273775216138000	0.00000000000000000000	0.00784313725490196000
Fusobacterium.01	0.01169681846537740000	0.00030892801977139300	0.00022701475595913700	0.01086601307189540000	0.02648532569792410000	0.00530240265120133000	0.00198019801980198000	0.00000000000000000000	0.01689760054072320000	0.00451467268623025000	0.00907911802853437000	0.01913875598086120000	0.01605839416058390000	0.02714632531450010000	0.01708766716196140000	0.01008097835068580000	0.00355239786856128000	0.01142646516771100000	0.01399825021872270000	0.01314878892733560000	0.00925170068027211000	0.01518987341772150000	0.00045934772622875500	0.02366559485530550000	0.00027754648903691400	0.01389693109438330000	0.01570093457943930000	0.01915531963997230000	0.02594176900786530000	0.00000000000000000000	0.01940555146155740000	0.00000000000000000000	0.00932090545938748000	0.00514138817480720000	0.02384737678855330000	0.01592568015925680000	0.01315097317201470000	0.02921914357682620000	0.06413994169096210000	0.01653150343106680000	0.00870748299319728000	0.01338716532086700000	0.05476013387876530000	0.02074927953890490000	0.04838709677419350000	0.02352941176470590000
Fusobacterium.02	0.00202744853399875000	0.00041190402636185800	0.00000000000000000000	0.00032679738562091500	0.00143163922691482000	0.00082850041425020700	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00129701686121920000	0.00000000000000000000	0.00000000000000000000	0.00220701831825204000	0.00000000000000000000	0.00016526194017517800	0.00000000000000000000	0.00061432608428553900	0.00043744531933508300	0.00138408304498270000	0.00081632653061224500	0.00094936708860759500	0.00000000000000000000	0.00000000000000000000	0.00027754648903691400	0.00162130862767805000	0.05383177570093460000	0.02007846757442880000	0.00814129984821305000	0.00000000000000000000	0.00049127978383689500	0.00024709661477637800	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00199071001990710000	0.00105207785376118000	0.00554156171284635000	0.00072886297376093300	0.00041588687876897500	0.00027210884353741500	0.00191245218869528000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
Gemella.01	0.00124766063630692000	0.00041190402636185800	0.00000000000000000000	0.00179738562091503000	0.00572655690765927000	0.00049710024855012400	0.00198019801980198000	0.00000000000000000000	0.00168976005407232000	0.00141083521444695000	0.00259403372243839000	0.00287081339712919000	0.00437956204379562000	0.00264842198190245000	0.00742942050520059000	0.00115683358122624000	0.00000000000000000000	0.00208870868657083000	0.00000000000000000000	0.00276816608996540000	0.00136054421768707000	0.00126582278481013000	0.00000000000000000000	0.00051446945337620600	0.00027754648903691400	0.00254777070063694000	0.00672897196261682000	0.00276944380336949000	0.00510556092176073000	0.00000000000000000000	0.00270203881110292000	0.00000000000000000000	0.00266311584553928000	0.00000000000000000000	0.00476947535771065000	0.00132714001327140000	0.00105207785376118000	0.00755667506297229000	0.01603498542274050000	0.00176751923476814000	0.00108843537414966000	0.00084997875053123700	0.01496838973596130000	0.00576368876080692000	0.00403225806451613000	0.01176470588235290000
Gp2.01	0.00077978789769182800	0.00473689630316136000	0.00022701475595913700	0.00482026143790850000	0.00357909806728704000	0.00695940347970174000	0.01980198019801980000	0.00917431192660551000	0.00033795201081446400	0.00000000000000000000	0.00000000000000000000	0.00191387559808612000	0.00145985401459854000	0.00353122930920327000	0.00074294205052005900	0.00181788134192695000	0.00177619893428064000	0.00110578695171397000	0.00131233595800525000	0.00276816608996540000	0.00054421768707483000	0.00000000000000000000	0.00000000000000000000	0.00012861736334405100	0.01554260338606720000	0.00115807759119861000	0.00224299065420561000	0.00346180475421186000	0.01421277770111770000	0.04105403857170140000	0.00024563989191844800	0.00543612552508031000	0.00133155792276964000	0.01028277634961440000	0.00000000000000000000	0.00331785003317850000	0.00052603892688058900	0.00176322418136020000	0.00000000000000000000	0.00145560407569141000	0.00040816326530612200	0.00276243093922652000	0.00009297136481963550	0.00057636887608069200	0.00000000000000000000	0.00196078431372549000
Gp2.02	0.00280723643169058000	0.00308928019771393000	0.00000000000000000000	0.00285947712418301000	0.00000000000000000000	0.00397680198840099000	0.00396039603960396000	0.00366972477064220000	0.00135180804325786000	0.00338600451467269000	0.00129701686121920000	0.00095693779904306200	0.00291970802919708000	0.00088280732730081700	0.00000000000000000000	0.00231366716245249000	0.00177619893428064000	0.00098292173485686200	0.00043744531933508300	0.00346020761245675000	0.00190476190476190000	0.00094936708860759500	0.00000000000000000000	0.00000000000000000000	0.01082431307243960000	0.00185292414591778000	0.00074766355140186900	0.00415416570505424000	0.00551952532082241000	0.01012029788046590000	0.00049127978383689500	0.00345935260686929000	0.00133155792276964000	0.00771208226221080000	0.00000000000000000000	0.00132714001327140000	0.00263019463440295000	0.00125944584382872000	0.00000000000000000000	0.00072780203784570600	0.00054421768707483000	0.00084997875053123700	0.00018594272963927100	0.00115273775216138000	0.00000000000000000000	0.00000000000000000000
Lactobacillus.01	0.00000000000000000000	0.00185356811862836000	0.00022701475595913700	0.00147058823529412000	0.00286327845382963000	0.00613090306545153000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00287081339712919000	0.00000000000000000000	0.00022070183182520400	0.00000000000000000000	0.00016526194017517800	0.00355239786856128000	0.00073719130114264700	0.00043744531933508300	0.00000000000000000000	0.00000000000000000000	0.00126582278481013000	0.00000000000000000000	0.00012861736334405100	0.00194282542325840000	0.00046323103647944400	0.00074766355140186900	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00222386953298740000	0.00000000000000000000	0.00514138817480720000	0.00000000000000000000	0.00132714001327140000	0.00052603892688058900	0.00075566750629722900	0.00145772594752187000	0.00103971719692244000	0.00353741496598639000	0.00042498937526561800	0.00046485682409817800	0.00057636887608069200	0.00000000000000000000	0.00000000000000000000
Marinobacter.01	0.00031191515907673100	0.00072083204613325100	0.00000000000000000000	0.00024509803921568600	0.00000000000000000000	0.00248550124275062000	0.00198019801980198000	0.00000000000000000000	0.00168976005407232000	0.00366817155756208000	0.00000000000000000000	0.00191387559808612000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00036859565057132300	0.00087489063867016600	0.00000000000000000000	0.00027210884353741500	0.00000000000000000000	0.00000000000000000000	0.00025723472668810300	0.00055509297807382700	0.00185292414591778000	0.00000000000000000000	0.00161550888529887000	0.00000000000000000000	0.00000000000000000000	0.00049127978383689500	0.00148257968865827000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00125944584382872000	0.00000000000000000000	0.00187149095446039000	0.00108843537414966000	0.00191245218869528000	0.00065079955373744900	0.00000000000000000000	0.00000000000000000000	0.00196078431372549000
Megasphaera.01	0.00343106674984404000	0.00000000000000000000	0.00000000000000000000	0.00147058823529412000	0.00000000000000000000	0.00049710024855012400	0.00000000000000000000	0.00000000000000000000	0.00202771206488679000	0.00000000000000000000	0.00259403372243839000	0.00287081339712919000	0.00000000000000000000	0.00264842198190245000	0.00000000000000000000	0.00247892910262766000	0.00355239786856128000	0.00221157390342794000	0.00262467191601050000	0.00069204152249134900	0.00136054421768707000	0.00189873417721519000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00127388535031847000	0.00149532710280374000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00245639891918448000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00265428002654280000	0.00157811678064177000	0.00100755667506297000	0.00000000000000000000	0.00124766063630692000	0.00054421768707483000	0.00233744156396090000	0.00139457047229453000	0.00288184438040346000	0.00201612903225806000	0.00392156862745098000
Metascardovia.01	0.00124766063630692000	0.00010297600659046400	0.00000000000000000000	0.00016339869281045800	0.00000000000000000000	0.00033140016570008300	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00049578582052553300	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00027210884353741500	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00011580775911986100	0.00149532710280374000	0.00669282252480960000	0.01683455222850830000	0.00000000000000000000	0.00024563989191844800	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00066357000663570000	0.00052603892688058900	0.00000000000000000000	0.00000000000000000000	0.00020794343938448700	0.00013605442176870700	0.00063748406289842800	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00196078431372549000
Microbacterium.01	0.00093574547723019300	0.00000000000000000000	0.01066969353007950000	0.00065359477124183000	0.00357909806728704000	0.00049710024855012400	0.00396039603960396000	0.00000000000000000000	0.00000000000000000000	0.00987584650112867000	0.00000000000000000000	0.00000000000000000000	0.00145985401459854000	0.00110350915912602000	0.00000000000000000000	0.00049578582052553300	0.00177619893428064000	0.00098292173485686200	0.00000000000000000000	0.00138408304498270000	0.00027210884353741500	0.00537974683544304000	0.00137804317868627000	0.00295819935691318000	0.00027754648903691400	0.00092646207295888800	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00122819945959224000	0.00000000000000000000	0.00133155792276964000	0.00000000000000000000	0.00317965023847377000	0.00066357000663570000	0.00157811678064177000	0.00000000000000000000	0.00072886297376093300	0.00041588687876897500	0.00040816326530612200	0.00042498937526561800	0.00065079955373744900	0.00000000000000000000	0.00000000000000000000	0.00196078431372549000
Mogibacterium.01	0.00374298190892077000	0.00010297600659046400	0.00000000000000000000	0.00106209150326797000	0.00357909806728704000	0.00066280033140016600	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00253950338600451000	0.00583657587548638000	0.00000000000000000000	0.00000000000000000000	0.00286912381372765000	0.00668647845468053000	0.00165261940175178000	0.00000000000000000000	0.00135151738542819000	0.00481189851268591000	0.00207612456747405000	0.00353741496598639000	0.00664556962025316000	0.00000000000000000000	0.00308681672025723000	0.00000000000000000000	0.00081065431383902700	0.00112149532710280000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00171947924342913000	0.00000000000000000000	0.00266311584553928000	0.00000000000000000000	0.00000000000000000000	0.00199071001990710000	0.00157811678064177000	0.00201511335012594000	0.00072886297376093300	0.00166354751507590000	0.00040816326530612200	0.00084997875053123700	0.00418371141688360000	0.00057636887608069200	0.00000000000000000000	0.00392156862745098000
Mycoplasma.01	0.00202744853399875000	0.00000000000000000000	0.00000000000000000000	0.00032679738562091500	0.00214745884037223000	0.00033140016570008300	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00056433408577878100	0.00129701686121920000	0.00956937799043062000	0.00729927007299270000	0.00331052747737806000	0.00445765230312036000	0.00033052388035035500	0.00355239786856128000	0.00098292173485686200	0.00043744531933508300	0.00069204152249134900	0.00054421768707483000	0.00000000000000000000	0.00000000000000000000	0.00553054662379421000	0.00000000000000000000	0.00115807759119861000	0.00186915887850467000	0.00000000000000000000	0.00000000000000000000	0.00190949016612564000	0.00024563989191844800	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00157811678064177000	0.00025188916876574300	0.00218658892128280000	0.00155957579538366000	0.00176870748299320000	0.00106247343816405000	0.01710673112681290000	0.00403458213256484000	0.00201612903225806000	0.00588235294117647000
Neisseria.01	0.04413599500935750000	0.00164761610544743000	0.00090805902383654900	0.01021241830065360000	0.01932712956335000000	0.00579950289975145000	0.07326732673267330000	0.00000000000000000000	0.05846569787090230000	0.03583521444695260000	0.02658884565499350000	0.03349282296650720000	0.02773722627737230000	0.05782387993820350000	0.02228826151560180000	0.02396298132540080000	0.03730017761989340000	0.02039562599827990000	0.01924759405074370000	0.00830449826989619000	0.02231292517006800000	0.02405063291139240000	0.05328433624253560000	0.33620578778135000000	0.00027754648903691400	0.01806601042269830000	0.01308411214953270000	0.00346180475421186000	0.01159100317372710000	0.00019094901661256400	0.01179071481208550000	0.00148257968865827000	0.03728362183754990000	0.00257069408740360000	0.13354531001589800000	0.02521566025215660000	0.01735928458705940000	0.03224181360201510000	0.04883381924198250000	0.02557704304429200000	0.02666666666666670000	0.01997450063748410000	0.02807735217552990000	0.07377521613832850000	0.02217741935483870000	0.02352941176470590000
O.Actinomycetales.01	0.00218340611353712000	0.00010297600659046400	0.00000000000000000000	0.00310457516339869000	0.00429491768074445000	0.00149130074565037000	0.00792079207920792000	0.00183486238532110000	0.00642108820547482000	0.00818284424379232000	0.00713359273670558000	0.01148325358851670000	0.00437956204379562000	0.00617965129110572000	0.00445765230312036000	0.00247892910262766000	0.00177619893428064000	0.00208870868657083000	0.00262467191601050000	0.00138408304498270000	0.00136054421768707000	0.00632911392405063000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00335842501447597000	0.00710280373831776000	0.00992384029540734000	0.00110390506416448000	0.00019094901661256400	0.00294767870302137000	0.00271806276254015000	0.00532623169107856000	0.00000000000000000000	0.03020667726550080000	0.00199071001990710000	0.00736454497632825000	0.00629722921914358000	0.00072886297376093300	0.00322312331045955000	0.00639455782312925000	0.00191245218869528000	0.01794347341018970000	0.01440922190201730000	0.00403225806451613000	0.00588235294117647000
O.Actinomycetales.02	0.00046787273861509700	0.00195654412521882000	0.00272417707150965000	0.00106209150326797000	0.00357909806728704000	0.00314830157415079000	0.00000000000000000000	0.00366972477064220000	0.00033795201081446400	0.00648984198645598000	0.00000000000000000000	0.00000000000000000000	0.00291970802919708000	0.00088280732730081700	0.00074294205052005900	0.00082630970087588800	0.00532859680284192000	0.00061432608428553900	0.00131233595800525000	0.00069204152249134900	0.00000000000000000000	0.00411392405063291000	0.00000000000000000000	0.00012861736334405100	0.00693866222592284000	0.00069484655471916600	0.00037383177570093500	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00024563989191844800	0.00172967630343464000	0.00133155792276964000	0.00514138817480720000	0.00000000000000000000	0.00000000000000000000	0.00105207785376118000	0.00075566750629722900	0.00000000000000000000	0.00135163235599917000	0.00040816326530612200	0.00106247343816405000	0.00037188545927854200	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
O.Actinomycetales.03	0.00031191515907673100	0.00020595201318092900	0.00158910329171396000	0.00155228758169935000	0.00000000000000000000	0.00049710024855012400	0.00000000000000000000	0.00000000000000000000	0.00135180804325786000	0.00112866817155756000	0.00389105058365759000	0.00095693779904306200	0.00000000000000000000	0.00176561465460163000	0.00000000000000000000	0.00115683358122624000	0.00000000000000000000	0.00110578695171397000	0.00174978127734033000	0.00138408304498270000	0.00190476190476190000	0.00031645569620253200	0.00045934772622875500	0.00051446945337620600	0.00000000000000000000	0.00254777070063694000	0.00074766355140186900	0.00092314793445649700	0.00013798813302056000	0.00000000000000000000	0.00245639891918448000	0.00049419322955275500	0.00133155792276964000	0.00000000000000000000	0.00317965023847377000	0.00132714001327140000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00228737783322936000	0.00108843537414966000	0.00127496812579686000	0.00000000000000000000	0.00115273775216138000	0.00000000000000000000	0.00000000000000000000
O.Actinomycetales.04	0.00109170305676856000	0.00010297600659046400	0.00000000000000000000	0.00016339869281045800	0.00000000000000000000	0.00000000000000000000	0.00198019801980198000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.01313868613138690000	0.00110350915912602000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00054421768707483000	0.00000000000000000000	0.00000000000000000000	0.01672025723472670000	0.00000000000000000000	0.00023161551823972200	0.00037383177570093500	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00098255956767379000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00476947535771065000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00040816326530612200	0.00042498937526561800	0.00000000000000000000	0.00057636887608069200	0.00000000000000000000	0.00000000000000000000
O.Bacteroidales.01	0.00031191515907673100	0.00010297600659046400	0.00000000000000000000	0.00163398692810458000	0.00214745884037223000	0.00480530240265120000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00259403372243839000	0.00000000000000000000	0.00145985401459854000	0.00640035312293092000	0.00148588410104012000	0.00115683358122624000	0.00000000000000000000	0.00073719130114264700	0.00087489063867016600	0.00276816608996540000	0.00054421768707483000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00127388535031847000	0.00261682242990654000	0.00300023078698361000	0.00027597626604112000	0.01012029788046590000	0.00049127978383689500	0.00222386953298740000	0.00000000000000000000	0.00000000000000000000	0.00158982511923688000	0.00199071001990710000	0.00052603892688058900	0.00075566750629722900	0.00145772594752187000	0.00083177375753795000	0.00095238095238095200	0.00106247343816405000	0.00446262551134251000	0.00057636887608069200	0.02217741935483870000	0.00000000000000000000
O.Bacteroidales.02	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00008169934640522880	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00028216704288939000	0.00000000000000000000	0.00095693779904306200	0.00000000000000000000	0.00022070183182520400	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00054421768707483000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00011580775911986100	0.00000000000000000000	0.00000000000000000000	0.00055195253208224100	0.01489402329578000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00027210884353741500	0.00021249468763280900	0.00018594272963927100	0.00115273775216138000	0.00000000000000000000	0.00000000000000000000
O.Burkholderiales.01	0.00218340611353712000	0.00030892801977139300	0.00363223609534620000	0.00196078431372549000	0.00143163922691482000	0.00265120132560066000	0.00198019801980198000	0.00000000000000000000	0.00101385603244339000	0.00028216704288939000	0.00259403372243839000	0.00191387559808612000	0.00145985401459854000	0.00463473846832929000	0.00074294205052005900	0.00115683358122624000	0.00177619893428064000	0.00356309128885612000	0.00262467191601050000	0.00553633217993080000	0.00217687074829932000	0.00696202531645570000	0.01423977951309140000	0.00115755627009646000	0.00055509297807382700	0.00138969310943833000	0.00074766355140186900	0.00484652665589661000	0.01131502690768590000	0.02749665839220930000	0.00073691967575534300	0.00172967630343464000	0.00399467376830892000	0.00771208226221080000	0.00158982511923688000	0.00199071001990710000	0.00157811678064177000	0.00125944584382872000	0.00000000000000000000	0.00259929299230609000	0.00462585034013605000	0.00233744156396090000	0.00046485682409817800	0.00518731988472622000	0.00000000000000000000	0.07450980392156860000
O.Clostridiales.01	0.00187149095446039000	0.00041190402636185800	0.00000000000000000000	0.00040849673202614400	0.00000000000000000000	0.00033140016570008300	0.00198019801980198000	0.00000000000000000000	0.00067590402162892900	0.00000000000000000000	0.00000000000000000000	0.00095693779904306200	0.00291970802919708000	0.00132421099095122000	0.00148588410104012000	0.00082630970087588800	0.00355239786856128000	0.00221157390342794000	0.00000000000000000000	0.00000000000000000000	0.00054421768707483000	0.00000000000000000000	0.00000000000000000000	0.00270096463022508000	0.00000000000000000000	0.00104226983207875000	0.00224299065420561000	0.00992384029540734000	0.01186697943976820000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00133155792276964000	0.00000000000000000000	0.00000000000000000000	0.00132714001327140000	0.00105207785376118000	0.01360201511335010000	0.00583090379008746000	0.00239134955292161000	0.00176870748299320000	0.00276243093922652000	0.01580513201933800000	0.00057636887608069200	0.00403225806451613000	0.00000000000000000000
O.Clostridiales.02	0.00109170305676856000	0.00000000000000000000	0.00000000000000000000	0.00171568627450980000	0.00071581961345740900	0.00165700082850041000	0.00000000000000000000	0.00000000000000000000	0.01520784048665090000	0.00000000000000000000	0.00324254215304799000	0.00000000000000000000	0.00000000000000000000	0.00154491282277643000	0.00000000000000000000	0.00347050074367873000	0.00532859680284192000	0.00086005651799975400	0.00218722659667542000	0.00069204152249134900	0.00081632653061224500	0.00348101265822785000	0.00000000000000000000	0.00488745980707395000	0.00000000000000000000	0.00254777070063694000	0.00224299065420561000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00417587816261361000	0.00000000000000000000	0.00133155792276964000	0.00000000000000000000	0.00000000000000000000	0.00132714001327140000	0.00105207785376118000	0.00176322418136020000	0.00000000000000000000	0.00311915159076731000	0.00095238095238095200	0.00169995750106247000	0.00176645593157308000	0.00115273775216138000	0.00000000000000000000	0.00000000000000000000
O.Clostridiales.03	0.00046787273861509700	0.00000000000000000000	0.00000000000000000000	0.00138888888888889000	0.00143163922691482000	0.00115990057995029000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00194552529182879000	0.00478468899521531000	0.00000000000000000000	0.00066210549547561200	0.00074294205052005900	0.00231366716245249000	0.00000000000000000000	0.00049146086742843100	0.00131233595800525000	0.00000000000000000000	0.00244897959183673000	0.00031645569620253200	0.00000000000000000000	0.00308681672025723000	0.00000000000000000000	0.00428488708743486000	0.00186915887850467000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00393023827069516000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00317965023847377000	0.00066357000663570000	0.00210415570752236000	0.00453400503778338000	0.00218658892128280000	0.00176751923476814000	0.00095238095238095200	0.00021249468763280900	0.00195239866121235000	0.00288184438040346000	0.00604838709677419000	0.00000000000000000000
O.Clostridiales.04	0.00062383031815346200	0.00020595201318092900	0.00022701475595913700	0.00228758169934641000	0.00214745884037223000	0.00115990057995029000	0.00000000000000000000	0.00183486238532110000	0.00067590402162892900	0.00112866817155756000	0.00389105058365759000	0.00000000000000000000	0.00145985401459854000	0.00088280732730081700	0.00000000000000000000	0.00198314328210213000	0.00177619893428064000	0.00196584346971372000	0.00043744531933508300	0.00138408304498270000	0.00108843537414966000	0.00000000000000000000	0.00000000000000000000	0.00295819935691318000	0.00000000000000000000	0.00335842501447597000	0.00224299065420561000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00319331859493982000	0.00000000000000000000	0.00266311584553928000	0.00000000000000000000	0.00476947535771065000	0.00199071001990710000	0.00368227248816412000	0.00176322418136020000	0.00218658892128280000	0.00041588687876897500	0.00068027210884353700	0.00276243093922652000	0.00120862774265526000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
O.Clostridiales.05	0.00031191515907673100	0.00000000000000000000	0.00000000000000000000	0.00016339869281045800	0.00071581961345740900	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00064850843060959800	0.00382775119617225000	0.00145985401459854000	0.00110350915912602000	0.00074294205052005900	0.00000000000000000000	0.00000000000000000000	0.00061432608428553900	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00115755627009646000	0.00000000000000000000	0.00034742327735958300	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00133155792276964000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00052603892688058900	0.00000000000000000000	0.00000000000000000000	0.00020794343938448700	0.00000000000000000000	0.00042498937526561800	0.01664187430271480000	0.00057636887608069200	0.00000000000000000000	0.00392156862745098000
